Date,Username,Rating,Review Text,cleaning,case folding,normalisasi,tokenize,stopword removal,steming_data,Sentiment
2025-03-18 02:44:43,Adityo Prabowo,1,respon lama nyesel juga pake oxygen ini.... sdh hampir 2 hari internet gak ada....telek lah OXYGEN,respon lama nyesel juga pake oxygen ini sdh hampir  hari internet gak adatelek lah OXYGEN,respon lama nyesel juga pake oxygen ini sdh hampir  hari internet gak adatelek lah oxygen,respon lama menyesal juga pakai oxygen ini sudah hampir hari internet tidak adatelek lah oxygen,"['respon', 'lama', 'menyesal', 'juga', 'pakai', 'oxygen', 'ini', 'sudah', 'hampir', 'hari', 'internet', 'tidak', 'adatelek', 'lah', 'oxygen']","['respon', 'menyesal', 'pakai', 'oxygen', 'internet', 'adatelek', 'oxygen']",respon sesal pakai oxygen internet adatelek oxygen,Positif
2025-03-17 21:40:08,liza rubata,2,"Kecewa banget nukarin poin 5500 untuk upgrade speed 200 Mbps ga ada perubahan sama sekali, ngumpulin poin udah berlangganan dari 2019",Kecewa banget nukarin poin  untuk upgrade speed  Mbps ga ada perubahan sama sekali ngumpulin poin udah berlangganan dari ,kecewa banget nukarin poin  untuk upgrade speed  mbps ga ada perubahan sama sekali ngumpulin poin udah berlangganan dari ,kecewa banget nukarin poin untuk upgrade speed mbps tidak ada perubahan sama sekali ngumpulin poin sudah berlangganan dari,"['kecewa', 'banget', 'nukarin', 'poin', 'untuk', 'upgrade', 'speed', 'mbps', 'tidak', 'ada', 'perubahan', 'sama', 'sekali', 'ngumpulin', 'poin', 'sudah', 'berlangganan', 'dari']","['kecewa', 'banget', 'nukarin', 'poin', 'upgrade', 'speed', 'mbps', 'perubahan', 'ngumpulin', 'poin', 'berlangganan']",kecewa banget nukarin poin upgrade speed mbps ubah ngumpulin poin langgan,Positif
2025-03-17 11:04:24,Aman Suherman,1,Pelayanan kurang,Pelayanan kurang,pelayanan kurang,pelayanan kurang,"['pelayanan', 'kurang']",['pelayanan'],layan,Negatif
2025-03-15 17:10:51,Siti Yatimah,1,"RESPON LAMBAT, MENAGIH CEPAT JARINGAN LELET",RESPON LAMBAT MENAGIH CEPAT JARINGAN LELET,respon lambat menagih cepat jaringan lelet,respon lambat menagih cepat jaringan lelet,"['respon', 'lambat', 'menagih', 'cepat', 'jaringan', 'lelet']","['respon', 'lambat', 'menagih', 'cepat', 'jaringan', 'lelet']",respon lambat tagih cepat jaring lelet,Positif
2025-03-13 22:04:09,aa_iebienk26,1,"Namanya Doang 75 Mbps, Tetapi Sinyal Seperti 25 mbps huhhhhh Payah Ganti Operator Lain Aja",Namanya Doang  Mbps Tetapi Sinyal Seperti  mbps huhhhhh Payah Ganti Operator Lain Aja,namanya doang  mbps tetapi sinyal seperti  mbps huhhhhh payah ganti operator lain aja,namanya doang mbps tetapi sinyal seperti mbps huhhhhh payah ganti operator lain saja,"['namanya', 'doang', 'mbps', 'tetapi', 'sinyal', 'seperti', 'mbps', 'huhhhhh', 'payah', 'ganti', 'operator', 'lain', 'saja']","['namanya', 'doang', 'mbps', 'sinyal', 'mbps', 'huhhhhh', 'payah', 'ganti', 'operator']",nama doang mbps sinyal mbps huhhhhh payah ganti operator,Positif
2025-03-12 11:51:42,Hanum Cell,3,"Buka Aplikasi swndiri susah dibuka pake wifi oxygen, wifinya awal ok taun ke tiga, wa dan aplikasi aja ga kebuka padahal speed 150 coba upgret naek 200 mbps sama bae cuma 20 max 40, wis angel angel",Buka Aplikasi swndiri susah dibuka pake wifi oxygen wifinya awal ok taun ke tiga wa dan aplikasi aja ga kebuka padahal speed  coba upgret naek  mbps sama bae cuma  max  wis angel angel,buka aplikasi swndiri susah dibuka pake wifi oxygen wifinya awal ok taun ke tiga wa dan aplikasi aja ga kebuka padahal speed  coba upgret naek  mbps sama bae cuma  max  wis angel angel,buka aplikasi swndiri susah dibuka pakai wifi oxygen wifinya awal ok tahun ke tiga wa dan aplikasi saja tidak kebuka padahal speed coba upgret naik mbps sama bae cuma max wis angel angel,"['buka', 'aplikasi', 'swndiri', 'susah', 'dibuka', 'pakai', 'wifi', 'oxygen', 'wifinya', 'awal', 'ok', 'tahun', 'ke', 'tiga', 'wa', 'dan', 'aplikasi', 'saja', 'tidak', 'kebuka', 'padahal', 'speed', 'coba', 'upgret', 'naik', 'mbps', 'sama', 'bae', 'cuma', 'max', 'wis', 'angel', 'angel']","['buka', 'aplikasi', 'swndiri', 'susah', 'dibuka', 'pakai', 'wifi', 'oxygen', 'wifinya', 'ok', 'wa', 'aplikasi', 'kebuka', 'speed', 'coba', 'upgret', 'mbps', 'bae', 'max', 'wis', 'angel', 'angel']",buka aplikasi swndiri susah buka pakai wifi oxygen wifinya ok wa aplikasi buka speed coba upgret mbps bae max wis angel angel,Negatif
2025-03-11 00:02:04,sindi rosalina,2,pelayanan ny sgat mengecewakan..sdh bayar wifi oxygen tp ditunggu 2 jam ttp aja tdk memyala otomatis..udh tlp castamer service jg tetap tdk nyala wifi saya..mlh suruh perbaikan..nyesel langganan oxygen,pelayanan ny sgat mengecewakansdh bayar wifi oxygen tp ditunggu  jam ttp aja tdk memyala otomatisudh tlp castamer service jg tetap tdk nyala wifi sayamlh suruh perbaikannyesel langganan oxygen,pelayanan ny sgat mengecewakansdh bayar wifi oxygen tp ditunggu  jam ttp aja tdk memyala otomatisudh tlp castamer service jg tetap tdk nyala wifi sayamlh suruh perbaikannyesel langganan oxygen,pelayanan nya sgat mengecewakansdh bayar wifi oxygen tapi ditunggu jam tetap saja tidak memyala otomatisudh telepon castamer service juga tetap tidak nyala wifi sayamlh suruh perbaikannyesel langganan oxygen,"['pelayanan', 'nya', 'sgat', 'mengecewakansdh', 'bayar', 'wifi', 'oxygen', 'tapi', 'ditunggu', 'jam', 'tetap', 'saja', 'tidak', 'memyala', 'otomatisudh', 'telepon', 'castamer', 'service', 'juga', 'tetap', 'tidak', 'nyala', 'wifi', 'sayamlh', 'suruh', 'perbaikannyesel', 'langganan', 'oxygen']","['pelayanan', 'nya', 'sgat', 'mengecewakansdh', 'bayar', 'wifi', 'oxygen', 'ditunggu', 'jam', 'memyala', 'otomatisudh', 'telepon', 'castamer', 'service', 'nyala', 'wifi', 'sayamlh', 'suruh', 'perbaikannyesel', 'langganan', 'oxygen']",layan nya sgat mengecewakansdh bayar wifi oxygen tunggu jam memyala otomatisudh telepon castamer service nyala wifi sayamlh suruh perbaikannyesel langgan oxygen,Negatif
2025-03-10 17:32:15,Eko Rahmat,1,"Saya bayar ga pernah telat, giliran jaringan sering lemot, saya loh sudah langganan 5 thn lebih. Knp tambah lama jaringan tambah lemot,, pengen ganti yg lain rasa nya",Saya bayar ga pernah telat giliran jaringan sering lemot saya loh sudah langganan  thn lebih Knp tambah lama jaringan tambah lemot pengen ganti yg lain rasa nya,saya bayar ga pernah telat giliran jaringan sering lemot saya loh sudah langganan  thn lebih knp tambah lama jaringan tambah lemot pengen ganti yg lain rasa nya,saya bayar tidak pernah telat giliran jaringan sering lemot saya loh sudah langganan tahun lebih kenapa tambah lama jaringan tambah lemot pengin ganti yang lain rasa ya,"['saya', 'bayar', 'tidak', 'pernah', 'telat', 'giliran', 'jaringan', 'sering', 'lemot', 'saya', 'loh', 'sudah', 'langganan', 'tahun', 'lebih', 'kenapa', 'tambah', 'lama', 'jaringan', 'tambah', 'lemot', 'pengin', 'ganti', 'yang', 'lain', 'rasa', 'ya']","['bayar', 'telat', 'giliran', 'jaringan', 'lemot', 'loh', 'langganan', 'jaringan', 'lemot', 'pengin', 'ganti', 'ya']",bayar telat gilir jaring lot loh langgan jaring lot pengin ganti ya,Positif
2025-03-09 16:50:07,kozjay channel,1,Kacaw respon yg sangat lama jika internetnya lagi jelek,Kacaw respon yg sangat lama jika internetnya lagi jelek,kacaw respon yg sangat lama jika internetnya lagi jelek,kacaw respon yang sangat lama jika internetnya lagi jelek,"['kacaw', 'respon', 'yang', 'sangat', 'lama', 'jika', 'internetnya', 'lagi', 'jelek']","['kacaw', 'respon', 'internetnya', 'jelek']",kacaw respon internetnya jelek,Positif
2025-03-09 01:33:09,Lina Delaw,1,"Asli kapok dan berasa ketipu dengan WIFI ini,,, udah bayar diawal... Baru dipasang blom juga nyampe 2 jam di pake di 1 HP lemotnya minta ampun.... Katanya speed 50Mbps hanya omon² doang gak sesuai... Rugi banget wifi giniannnn....",Asli kapok dan berasa ketipu dengan WIFI ini udah bayar diawal Baru dipasang blom juga nyampe  jam di pake di  HP lemotnya minta ampun Katanya speed Mbps hanya omon doang gak sesuai Rugi banget wifi giniannnn,asli kapok dan berasa ketipu dengan wifi ini udah bayar diawal baru dipasang blom juga nyampe  jam di pake di  hp lemotnya minta ampun katanya speed mbps hanya omon doang gak sesuai rugi banget wifi giniannnn,asli kapok dan berasa tertipu dengan wifi ini sudah bayar diawal baru dipasang belum juga sampai jam di pakai di hp lemotnya meminta ampun katanya speed mbps hanya omon doang tidak sesuai rugi banget wifi giniannnn,"['asli', 'kapok', 'dan', 'berasa', 'tertipu', 'dengan', 'wifi', 'ini', 'sudah', 'bayar', 'diawal', 'baru', 'dipasang', 'belum', 'juga', 'sampai', 'jam', 'di', 'pakai', 'di', 'hp', 'lemotnya', 'meminta', 'ampun', 'katanya', 'speed', 'mbps', 'hanya', 'omon', 'doang', 'tidak', 'sesuai', 'rugi', 'banget', 'wifi', 'giniannnn']","['asli', 'kapok', 'berasa', 'tertipu', 'wifi', 'bayar', 'diawal', 'dipasang', 'jam', 'pakai', 'hp', 'lemotnya', 'ampun', 'speed', 'mbps', 'omon', 'doang', 'sesuai', 'rugi', 'banget', 'wifi', 'giniannnn']",asli kapok asa tipu wifi bayar awal pasang jam pakai hp lot ampun speed mbps omon doang sesuai rugi banget wifi giniannnn,Positif
2025-03-08 18:16:14,Fajar Ristiyadi,1,Emang kacau provider ini...masa mau berhenti langganan harus minimal 1 tahun....kalo kurang dari 1 tahun kena denda pinalti Permainan apa ini ??? Dari salesnya gk ada pemberitahuan di awal Kan BAGONG namanya,Emang kacau provider inimasa mau berhenti langganan harus minimal  tahunkalo kurang dari  tahun kena denda pinalti Permainan apa ini  Dari salesnya gk ada pemberitahuan di awal Kan BAGONG namanya,emang kacau provider inimasa mau berhenti langganan harus minimal  tahunkalo kurang dari  tahun kena denda pinalti permainan apa ini  dari salesnya gk ada pemberitahuan di awal kan bagong namanya,memang kacau provider inimasa mau berhenti langganan harus minimal tahunkalo kurang dari tahun kena denda pinalti permainan apa ini dari salesnya tidak ada pemberitahuan di awal kan bagong namanya,"['memang', 'kacau', 'provider', 'inimasa', 'mau', 'berhenti', 'langganan', 'harus', 'minimal', 'tahunkalo', 'kurang', 'dari', 'tahun', 'kena', 'denda', 'pinalti', 'permainan', 'apa', 'ini', 'dari', 'salesnya', 'tidak', 'ada', 'pemberitahuan', 'di', 'awal', 'kan', 'bagong', 'namanya']","['kacau', 'provider', 'inimasa', 'berhenti', 'langganan', 'minimal', 'tahunkalo', 'kena', 'denda', 'pinalti', 'permainan', 'salesnya', 'pemberitahuan', 'bagong', 'namanya']",kacau provider inimasa henti langgan minimal tahunkalo kena denda pinalti main salesnya pemberitahuan bagong nama,Negatif
2025-03-07 11:09:13,Rendranto Luthfiansyah,1,"Belum sebulan langganan, internet ngadat setiap hari. Buat laporan ke CS dan Komplain ke teknisi, katanya surat kerja belum keluar walau kerusakan sdh 6 hari. Minta berhenti berlangganan malah diminta denda 500 rb, tp internet ngadat 6 hari (dan masih berlangsung) gak ada kompensasi",Belum sebulan langganan internet ngadat setiap hari Buat laporan ke CS dan Komplain ke teknisi katanya surat kerja belum keluar walau kerusakan sdh  hari Minta berhenti berlangganan malah diminta denda  rb tp internet ngadat  hari dan masih berlangsung gak ada kompensasi,belum sebulan langganan internet ngadat setiap hari buat laporan ke cs dan komplain ke teknisi katanya surat kerja belum keluar walau kerusakan sdh  hari minta berhenti berlangganan malah diminta denda  rb tp internet ngadat  hari dan masih berlangsung gak ada kompensasi,belum sebulan langganan internet ngadat setiap hari buat laporan ke cs dan komplain ke teknisi katanya surat kerja belum keluar walau kerusakan sudah hari meminta berhenti berlangganan malah diminta denda ribu tapi internet ngadat hari dan masih berlangsung tidak ada kompensasi,"['belum', 'sebulan', 'langganan', 'internet', 'ngadat', 'setiap', 'hari', 'buat', 'laporan', 'ke', 'cs', 'dan', 'komplain', 'ke', 'teknisi', 'katanya', 'surat', 'kerja', 'belum', 'keluar', 'walau', 'kerusakan', 'sudah', 'hari', 'meminta', 'berhenti', 'berlangganan', 'malah', 'diminta', 'denda', 'ribu', 'tapi', 'internet', 'ngadat', 'hari', 'dan', 'masih', 'berlangsung', 'tidak', 'ada', 'kompensasi']","['sebulan', 'langganan', 'internet', 'ngadat', 'laporan', 'cs', 'komplain', 'teknisi', 'surat', 'kerja', 'kerusakan', 'berhenti', 'berlangganan', 'denda', 'ribu', 'internet', 'ngadat', 'kompensasi']",bulan langgan internet ngadat lapor cs komplain teknisi surat kerja rusa henti langgan denda ribu internet ngadat kompensasi,Positif
2025-03-06 04:50:49,Wijaya,1,"Klo mau bintang 5, buktikan donk kecepatan tiap paket memang sesuai dg fakta bukan omon-omon, bukan modus. Soalnya dari awal pasang blm pernah stabil, blm pernah kencang. Ga seperti yg diucapkan dlm iklannya. Yang ada malah lemot dan sering hilang-hilang coy. Cpd..",Klo mau bintang  buktikan donk kecepatan tiap paket memang sesuai dg fakta bukan omonomon bukan modus Soalnya dari awal pasang blm pernah stabil blm pernah kencang Ga seperti yg diucapkan dlm iklannya Yang ada malah lemot dan sering hilanghilang coy Cpd,klo mau bintang  buktikan donk kecepatan tiap paket memang sesuai dg fakta bukan omonomon bukan modus soalnya dari awal pasang blm pernah stabil blm pernah kencang ga seperti yg diucapkan dlm iklannya yang ada malah lemot dan sering hilanghilang coy cpd,kalau mau bintang buktikan dong kecepatan tiap paket memang sesuai dengan fakta bukan omonomon bukan modus soalnya dari awal pasang belum pernah stabil belum pernah kencang tidak seperti yang diucapkan dalam iklannya yang ada malah lemot dan sering hilanghilang coy cpd,"['kalau', 'mau', 'bintang', 'buktikan', 'dong', 'kecepatan', 'tiap', 'paket', 'memang', 'sesuai', 'dengan', 'fakta', 'bukan', 'omonomon', 'bukan', 'modus', 'soalnya', 'dari', 'awal', 'pasang', 'belum', 'pernah', 'stabil', 'belum', 'pernah', 'kencang', 'tidak', 'seperti', 'yang', 'diucapkan', 'dalam', 'iklannya', 'yang', 'ada', 'malah', 'lemot', 'dan', 'sering', 'hilanghilang', 'coy', 'cpd']","['bintang', 'buktikan', 'kecepatan', 'paket', 'sesuai', 'fakta', 'omonomon', 'modus', 'pasang', 'stabil', 'kencang', 'iklannya', 'lemot', 'hilanghilang', 'coy', 'cpd']",bintang bukti cepat paket sesuai fakta omonomon modus pasang stabil kencang iklan lot hilanghilang coy cpd,Negatif
2025-03-04 20:18:54,Deni,5,Good lahh gak salah pilih jaringan,Good lahh gak salah pilih jaringan,good lahh gak salah pilih jaringan,good lah tidak salah pilih jaringan,"['good', 'lah', 'tidak', 'salah', 'pilih', 'jaringan']","['good', 'salah', 'pilih', 'jaringan']",good salah pilih jaring,Positif
2025-03-04 13:07:09,Fitria Millenia Shafira,1,"Kecewa banget, baru pasang 3 hari, ada aja kendalanya. kalau bisa tuh teknisi ditugaskan 2-3 orang per rumah, jadi nya gak lama banget.",Kecewa banget baru pasang  hari ada aja kendalanya kalau bisa tuh teknisi ditugaskan  orang per rumah jadi nya gak lama banget,kecewa banget baru pasang  hari ada aja kendalanya kalau bisa tuh teknisi ditugaskan  orang per rumah jadi nya gak lama banget,kecewa banget baru pasang hari ada saja kendalanya kalau bisa tuh teknisi ditugaskan orang per rumah jadi ya tidak lama banget,"['kecewa', 'banget', 'baru', 'pasang', 'hari', 'ada', 'saja', 'kendalanya', 'kalau', 'bisa', 'tuh', 'teknisi', 'ditugaskan', 'orang', 'per', 'rumah', 'jadi', 'ya', 'tidak', 'lama', 'banget']","['kecewa', 'banget', 'pasang', 'kendalanya', 'tuh', 'teknisi', 'ditugaskan', 'orang', 'rumah', 'ya', 'banget']",kecewa banget pasang kendala tuh teknisi tugas orang rumah ya banget,Positif
2025-03-04 12:13:22,Bhidit Indhi,5,Mantaap.. gak Lelet,Mantaap gak Lelet,mantaap gak lelet,mantap tidak lelet,"['mantap', 'tidak', 'lelet']","['mantap', 'lelet']",mantap lelet,Positif
2025-03-04 10:32:37,Fery Firmansyah,1,diupdate malah gabisa dibuka,diupdate malah gabisa dibuka,diupdate malah gabisa dibuka,diupdate malah dibuka,"['diupdate', 'malah', 'dibuka']","['diupdate', 'dibuka']",diupdate buka,Negatif
2025-03-04 09:08:08,surya rpw,1,"Ini internet oxygen kalau cari konsumen cepat respon nya, tapi untuk konsumen perlu perbaikan internet nya...paraaahhhh respon nya. Saya pernah laporan dari minggu pagi dan sudah dapat nomor ticket utk perbaikan/kunjungan teknisi, baru hadir Senin siang dan nomor ticket keluar yg baru.... Mohon kwalitas pelayanan pelanggan diperhatikan....!!!!!",Ini internet oxygen kalau cari konsumen cepat respon nya tapi untuk konsumen perlu perbaikan internet nyaparaaahhhh respon nya Saya pernah laporan dari minggu pagi dan sudah dapat nomor ticket utk perbaikankunjungan teknisi baru hadir Senin siang dan nomor ticket keluar yg baru Mohon kwalitas pelayanan pelanggan diperhatikan,ini internet oxygen kalau cari konsumen cepat respon nya tapi untuk konsumen perlu perbaikan internet nyaparaaahhhh respon nya saya pernah laporan dari minggu pagi dan sudah dapat nomor ticket utk perbaikankunjungan teknisi baru hadir senin siang dan nomor ticket keluar yg baru mohon kwalitas pelayanan pelanggan diperhatikan,ini internet oxygen kalau cari konsumen cepat respon ya tapi untuk konsumen perlu perbaikan internet nyaparaaahhhh respon ya saya pernah laporan dari minggu pagi dan sudah dapat nomor ticket untuk perbaikankunjungan teknisi baru hadir senin siang dan nomor ticket keluar yang baru mohon kwalitas pelayanan pelanggan diperhatikan,"['ini', 'internet', 'oxygen', 'kalau', 'cari', 'konsumen', 'cepat', 'respon', 'ya', 'tapi', 'untuk', 'konsumen', 'perlu', 'perbaikan', 'internet', 'nyaparaaahhhh', 'respon', 'ya', 'saya', 'pernah', 'laporan', 'dari', 'minggu', 'pagi', 'dan', 'sudah', 'dapat', 'nomor', 'ticket', 'untuk', 'perbaikankunjungan', 'teknisi', 'baru', 'hadir', 'senin', 'siang', 'dan', 'nomor', 'ticket', 'keluar', 'yang', 'baru', 'mohon', 'kwalitas', 'pelayanan', 'pelanggan', 'diperhatikan']","['internet', 'oxygen', 'cari', 'konsumen', 'cepat', 'respon', 'ya', 'konsumen', 'perbaikan', 'internet', 'nyaparaaahhhh', 'respon', 'ya', 'laporan', 'minggu', 'pagi', 'nomor', 'ticket', 'perbaikankunjungan', 'teknisi', 'hadir', 'senin', 'siang', 'nomor', 'ticket', 'mohon', 'kwalitas', 'pelayanan', 'pelanggan', 'diperhatikan']",internet oxygen cari konsumen cepat respon ya konsumen baik internet nyaparaaahhhh respon ya lapor minggu pagi nomor ticket perbaikankunjungan teknisi hadir senin siang nomor ticket mohon kwalitas layan langgan perhati,Positif
2025-03-04 07:03:44,Nando “Fernando” Tika,1,"update aplikasi malah disuruh update ke 5.0.7, di playstore yh terbaru cuma 5.0.6 niat ga sih ni oxygen bikin apps nya???",update aplikasi malah disuruh update ke  di playstore yh terbaru cuma  niat ga sih ni oxygen bikin apps nya,update aplikasi malah disuruh update ke  di playstore yh terbaru cuma  niat ga sih ni oxygen bikin apps nya,update aplikasi malah disuruh update ke di playstore ya terbaru cuma niat tidak sih nih oxygen bikin apps ya,"['update', 'aplikasi', 'malah', 'disuruh', 'update', 'ke', 'di', 'playstore', 'ya', 'terbaru', 'cuma', 'niat', 'tidak', 'sih', 'nih', 'oxygen', 'bikin', 'apps', 'ya']","['update', 'aplikasi', 'disuruh', 'update', 'playstore', 'ya', 'terbaru', 'niat', 'sih', 'nih', 'oxygen', 'bikin', 'apps', 'ya']",update aplikasi suruh update playstore ya baru niat sih nih oxygen bikin apps ya,Positif
2025-03-03 15:21:50,arifin toyeb,5,Mantap sdh 3 bulan pakai wifi ini..lancar,Mantap sdh  bulan pakai wifi inilancar,mantap sdh  bulan pakai wifi inilancar,mantap sudah bulan pakai wifi inilancar,"['mantap', 'sudah', 'bulan', 'pakai', 'wifi', 'inilancar']","['mantap', 'pakai', 'wifi', 'inilancar']",mantap pakai wifi inilancar,Positif
